"AnimalID","t_0","site_0","Mass_std","Sex","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"186R",2003,"PYRAMID ROCK",0.754133616003125,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"186Y",2004,"SOUTH SEAL ROCK",0.120714534028103,"F",12,12,12,1,12,3,12,5,12,7,8,9,10,12,12,12,12,12,12
"187R",2003,"PYRAMID ROCK",0.234729968783606,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"187Y",2004,"SOUTH SEAL ROCK",0.146051297307103,"F",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"188R",2003,"PYRAMID ROCK",0.234729968783606,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"188Y",2004,"SOUTH SEAL ROCK",1.13418506518814,"M",12,12,12,12,2,3,12,12,12,12,12,12,12,12,12,12,12,12,12
"189R",2003,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"189Y",2004,"SOUTH SEAL ROCK",0.247398350423107,"M",12,12,12,12,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"18R",2001,"PYRAMID ROCK",-0.79140894401593,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"18Y",2002,"SOUTH SEAL ROCK",-0.348015586633414,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"190R",2003,"PYRAMID ROCK",0.450092456655114,"F",12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"190Y",2004,"SOUTH SEAL ROCK",0.0193674809120989,"M",12,12,12,12,2,12,4,12,12,12,12,12,12,12,12,12,12,12,12
"191R",2003,"PYRAMID ROCK",0.754133616003125,"M",12,12,1,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"191Y",2004,"SOUTH SEAL ROCK",0.247398350423107,"M",12,12,12,12,2,12,4,5,12,7,12,12,12,12,12,12,12,12,12
"192R",2003,"PYRAMID ROCK",0.703460089445123,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"192Y",2004,"SOUTH SEAL ROCK",0.0320358625515991,"F",12,12,12,12,2,3,4,12,12,12,12,12,12,12,12,12,12,12,12
"193R",2003,"PYRAMID ROCK",0.931490958956131,"F",12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"193Y",2004,"SOUTH SEAL ROCK",0.0953777707491013,"M",12,12,12,12,2,3,4,12,12,12,12,12,12,12,12,12,12,12,12
"194R",2003,"PYRAMID ROCK",-0.284673678435912,"F",12,12,1,12,12,12,12,6,12,12,12,12,12,12,12,12,12,12,12
"194Y",2004,"SOUTH SEAL ROCK",0.120714534028103,"F",12,12,12,1,12,12,12,5,6,7,8,9,10,11,11,11,12,12,12
"195R",2003,"PYRAMID ROCK",0.880817432398129,"M",12,12,1,12,3,12,5,6,7,8,9,12,11,11,11,11,12,12,12
"195Y",2004,"SOUTH SEAL ROCK",0.665454944526621,"F",12,12,12,12,2,3,4,5,6,7,12,12,12,12,12,12,12,12,12
"196R",2003,"PYRAMID ROCK",1.26086888158314,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"196Y",2004,"SOUTH SEAL ROCK",0.716128471084623,"F",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"197R",2003,"PYRAMID ROCK",0.298071876981109,"F",12,12,1,2,3,4,5,6,7,8,9,10,11,11,11,12,12,12,12
"197Y",2004,"SOUTH SEAL ROCK",-0.411357494830916,"F",12,12,12,1,2,12,12,5,6,12,12,12,12,12,12,12,12,12,12
"198R",2003,"PYRAMID ROCK",0.361413785178611,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"198Y",2004,"SOUTH SEAL ROCK",0.33607702189961,"M",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"199R",2003,"PYRAMID ROCK",-0.246668533517411,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"199Y",2004,"SOUTH SEAL ROCK",0.0827093891096012,"M",12,12,12,12,2,12,12,12,6,7,8,9,12,12,12,12,12,12,12
"19R",2001,"PYRAMID ROCK",-0.487367784667919,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"19Y",2002,"SOUTH SEAL ROCK",0.108046152388602,"F",12,12,12,12,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"1R",2001,"PYRAMID ROCK",0.260066732062607,"M",1,12,12,4,5,6,12,12,12,12,12,12,12,12,12,12,12,12,12
"1Y",2002,"SOUTH SEAL ROCK",0.551439509771118,"M",12,12,2,3,4,12,6,12,12,12,12,12,12,12,12,12,12,12,12
"200R",2003,"PYRAMID ROCK",-0.272005296796411,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"200Y",2004,"SOUTH SEAL ROCK",-0.51270454794692,"F",12,12,12,1,2,3,4,5,6,7,8,9,12,12,12,12,12,12,12
"201R",2003,"PYRAMID ROCK",-0.00596928236690186,"F",12,12,1,12,12,12,12,12,7,12,12,12,12,12,12,12,12,12,12
"201Y",2004,"SOUTH SEAL ROCK",0.0700410074701005,"M",12,12,12,12,2,12,12,5,6,7,12,12,12,12,12,12,12,12,12
"202R",2003,"PYRAMID ROCK",0.703460089445123,"F",12,12,1,2,12,4,5,12,12,12,12,12,12,12,12,12,12,12,12
"202Y",2004,"SOUTH SEAL ROCK",-0.0313060456459031,"F",12,12,12,12,2,3,4,12,12,12,12,12,12,12,12,12,12,12,12
"203R",2003,"PYRAMID ROCK",0.90615419567713,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"203Y",2004,"SOUTH SEAL ROCK",0.386750548457612,"M",12,12,12,1,2,3,12,5,6,7,8,12,12,12,12,12,12,12,12
"204R",2003,"PYRAMID ROCK",-0.208663388598909,"F",12,12,1,12,12,12,12,12,12,12,12,12,11,12,12,12,12,12,12
"204Y",2004,"SOUTH SEAL ROCK",0.158719678946604,"M",12,12,12,12,2,3,4,5,6,7,8,9,10,11,12,12,12,12,12
"205R",2003,"PYRAMID ROCK",0.437424075015614,"M",12,12,1,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"205Y",2004,"SOUTH SEAL ROCK",0.247398350423107,"F",12,12,12,12,2,12,4,5,6,7,8,9,10,11,11,11,11,11,11
"206R",2003,"PYRAMID ROCK",-0.500036166307419,"M",12,12,1,2,3,4,5,6,7,8,12,10,11,12,12,12,12,12,12
"206Y",2004,"SOUTH SEAL ROCK",0.146051297307103,"F",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"207R",2003,"PYRAMID ROCK",0.272735113702108,"M",12,12,1,2,3,12,12,12,7,12,9,12,12,12,12,12,12,12,12
"207Y",2004,"SOUTH SEAL ROCK",-0.740735417457928,"F",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"208R",2003,"PYRAMID ROCK",0.450092456655114,"F",12,12,1,12,12,12,12,6,12,12,12,12,12,12,12,12,12,12,12
"208Y",2004,"SOUTH SEAL ROCK",-0.664725127620925,"M",12,12,12,1,2,3,12,5,6,7,8,9,10,12,12,12,12,12,12
"209R",2003,"PYRAMID ROCK",0.222061587144106,"F",12,12,1,2,3,4,5,6,7,8,9,10,11,11,11,11,11,11,11
"209Y",2004,"SOUTH SEAL ROCK",-0.208663388598909,"M",12,12,12,12,2,12,12,12,12,7,12,12,12,12,12,12,12,12,12
"20R",2001,"PYRAMID ROCK",-0.0693111905644041,"F",12,2,3,4,5,6,7,8,9,10,12,11,11,12,12,12,12,12,12
"20Y",2002,"SOUTH SEAL ROCK",-0.449362639749417,"F",12,1,2,3,4,5,6,7,8,9,10,11,12,12,12,12,12,12,12
"210R",2003,"PYRAMID ROCK",0.386750548457612,"F",12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"210Y",2004,"SOUTH SEAL ROCK",-0.462031021388918,"M",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"211R",2003,"PYRAMID ROCK",0.272735113702108,"M",12,12,12,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"211Y",2004,"SOUTH SEAL ROCK",0.424755693376113,"M",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"212R",2003,"PYRAMID ROCK",-0.297342060075412,"M",12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"212Y",2004,"SOUTH SEAL ROCK",-0.183326625319908,"F",12,12,12,12,2,3,4,5,6,7,8,9,10,11,11,11,11,12,12
"213R",2003,"PYRAMID ROCK",1.17219021010664,"F",12,12,1,12,12,4,5,12,7,12,12,12,12,12,12,12,12,12,12
"213Y",2004,"SOUTH SEAL ROCK",0.0700410074701005,"F",12,12,12,1,2,3,4,5,6,7,8,9,10,11,11,11,11,11,12
"214R",2003,"PYRAMID ROCK",0.779470379282126,"M",12,12,1,2,12,12,12,6,7,12,12,12,12,12,12,12,12,12,12
"214Y",2004,"SOUTH SEAL ROCK",0.640118181247621,"F",12,12,12,12,2,3,4,5,6,7,12,9,12,11,12,12,12,12,12
"215R",2003,"PYRAMID ROCK",-0.677393509260426,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"215Y",2004,"SOUTH SEAL ROCK",-0.373352349912415,"F",12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"216R",2003,"PYRAMID ROCK",0.804807142561126,"M",12,12,1,2,3,4,5,12,12,8,12,12,12,12,12,12,12,12,12
"216Y",2004,"SOUTH SEAL ROCK",0.728796852724124,"M",12,12,12,12,2,3,4,5,6,12,8,9,12,11,11,12,11,12,12
"217R",2003,"PYRAMID ROCK",0.158719678946604,"F",12,12,1,2,3,4,5,6,7,8,9,10,11,11,11,11,12,11,11
"217Y",2004,"SOUTH SEAL ROCK",0.0827093891096012,"F",12,12,12,12,2,12,12,12,12,12,12,12,12,12,12,11,12,12,12
"218R",2003,"PYRAMID ROCK",-0.00596928236690186,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"218Y",2004,"SOUTH SEAL ROCK",0.272735113702108,"F",12,12,12,1,2,3,4,5,6,12,12,12,12,12,12,12,12,12,12
"219R",2003,"PYRAMID ROCK",-0.0439744272854033,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"219Y",2004,"SOUTH SEAL ROCK",0.437424075015614,"F",12,12,12,1,2,3,4,5,6,7,8,9,10,11,11,12,11,11,12
"21R",2001,"PYRAMID ROCK",-0.0439744272854033,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"21Y",2002,"SOUTH SEAL ROCK",-0.829414088934431,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"220R",2003,"PYRAMID ROCK",0.361413785178611,"M",12,12,12,2,12,4,12,6,7,8,12,12,12,12,12,12,12,12,12
"220Y",2004,"SOUTH SEAL ROCK",-0.0439744272854033,"F",12,12,12,12,2,3,4,5,6,12,12,9,10,11,11,12,11,12,11
"221R",2003,"PYRAMID ROCK",0.133382915667603,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"221Y",2004,"SOUTH SEAL ROCK",-0.386020731551915,"M",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"222R",2003,"PYRAMID ROCK",-0.0946479538434053,"M",12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"222Y",2004,"SOUTH SEAL ROCK",0.374082166818111,"F",12,12,12,1,2,12,4,5,6,7,8,9,10,11,11,11,11,11,12
"223R",2003,"PYRAMID ROCK",0.855480669119128,"M",12,12,12,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"223Y",2004,"SOUTH SEAL ROCK",0.652786562887121,"F",12,12,12,1,2,3,4,5,12,12,12,12,12,12,12,12,12,12,12
"224R",2003,"PYRAMID ROCK",1.10884830190914,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"224Y",2004,"SOUTH SEAL ROCK",0.652786562887121,"M",12,12,12,1,12,12,4,12,6,12,8,9,10,11,12,12,12,12,12
"225R",2003,"PYRAMID ROCK",0.513434364852616,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"225Y",2004,"SOUTH SEAL ROCK",0.766801997642625,"M",12,12,12,1,2,3,4,5,12,12,12,12,12,12,12,12,12,12,12
"226R",2003,"PYRAMID ROCK",-0.157989862040908,"F",12,12,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"226Y",2004,"SOUTH SEAL ROCK",-0.538041311225921,"F",12,12,12,12,12,3,4,5,6,7,8,9,10,11,11,11,11,11,12
"227R",2003,"PYRAMID ROCK",-0.107316335482906,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"227Y",2004,"SOUTH SEAL ROCK",-0.310010441714913,"F",12,12,12,12,2,3,12,5,6,7,8,9,10,11,11,12,11,11,11
"228R",2003,"PYRAMID ROCK",0.0193674809120989,"M",12,12,1,2,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"228Y",2004,"SOUTH SEAL ROCK",-0.487367784667919,"F",12,12,12,12,2,3,4,5,6,7,8,9,10,11,11,11,12,11,12
"229R",2003,"PYRAMID ROCK",1.03283801207213,"M",12,12,1,2,12,12,5,6,7,8,9,10,11,11,11,11,12,12,12
"229Y",2004,"SOUTH SEAL ROCK",0.0700410074701005,"M",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"22R",2001,"PYRAMID ROCK",-0.297342060075412,"M",12,12,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"22Y",2002,"SOUTH SEAL ROCK",0.196724823865105,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"230R",2003,"PYRAMID ROCK",0.652786562887121,"M",12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"230Y",2004,"SOUTH SEAL ROCK",-0.170658243680408,"F",12,12,12,1,2,3,4,5,6,12,12,12,12,12,12,12,12,12,12
"231R",2003,"PYRAMID ROCK",-0.322678823354413,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"231Y",2004,"SOUTH SEAL ROCK",0.0573726258306004,"F",12,12,12,12,2,3,4,5,6,7,8,9,10,11,11,12,11,12,12
"232R",2003,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"232Y",2004,"SOUTH SEAL ROCK",-0.639388364341924,"F",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"233R",2003,"PYRAMID ROCK",0.91882257731663,"M",12,12,1,2,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"233Y",2004,"SOUTH SEAL ROCK",-0.905424378771434,"M",12,12,12,12,2,3,4,12,12,12,12,12,12,12,12,12,12,12,12
"234R",2003,"PYRAMID ROCK",-0.829414088934431,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"234Y",2004,"SOUTH SEAL ROCK",-0.23400015187791,"M",12,12,12,12,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12
"235R",2003,"PYRAMID ROCK",0.34874540353911,"M",12,12,12,2,3,4,5,12,7,8,9,10,11,11,11,12,12,12,12
"235Y",2004,"SOUTH SEAL ROCK",0.323408640260109,"M",12,12,12,12,2,12,4,5,12,7,12,9,10,11,11,11,11,11,11
"236R",2003,"PYRAMID ROCK",1.09617992026964,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"236Y",2004,"SOUTH SEAL ROCK",0.488097601573615,"F",12,12,12,12,2,3,4,12,12,12,12,12,12,12,12,12,12,12,12
"237R",2003,"PYRAMID ROCK",1.36221593469915,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"237Y",2004,"SOUTH SEAL ROCK",0.209393205504606,"M",12,12,12,12,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"238R",2003,"PYRAMID ROCK",1.34954755305965,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12
"238Y",2004,"SOUTH SEAL ROCK",-0.170658243680408,"F",12,12,12,1,12,12,4,12,12,12,12,12,12,12,12,12,12,12,12
"239R",2003,"PYRAMID ROCK",-0.740735417457928,"F",12,12,12,12,12,4,12,12,12,12,12,12,12,12,12,12,12,12,12
"239Y",2004,"SOUTH SEAL ROCK",-0.259336915156911,"F",12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"23R",2001,"PYRAMID ROCK",0.34874540353911,"M",12,2,3,4,5,12,12,8,9,10,11,11,12,11,12,12,12,12,12
"23Y",2002,"SOUTH SEAL ROCK",-0.119984717122406,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"240R",2003,"PYRAMID ROCK",0.424755693376113,"F",12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"240Y",2004,"SOUTH SEAL ROCK",0.462760838294615,"F",12,12,12,1,2,3,4,5,6,12,12,12,12,12,12,12,12,12,12
"241R",2003,"PYRAMID ROCK",-0.892755997131933,"F",12,12,12,2,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"241Y",2004,"SOUTH SEAL ROCK",0.703460089445123,"M",12,12,12,12,2,3,4,12,12,7,12,12,12,12,12,12,12,12,12
"242R",2003,"PYRAMID ROCK",0.386750548457612,"M",12,12,1,12,12,4,12,6,12,12,12,12,12,12,12,12,12,12,12
"242Y",2004,"SOUTH SEAL ROCK",0.209393205504606,"F",12,12,12,1,2,3,4,5,6,7,8,9,12,11,12,12,11,12,12
"243R",2003,"PYRAMID ROCK",0.184056442225605,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"243Y",2004,"SOUTH SEAL ROCK",0.234729968783606,"F",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"244R",2003,"PYRAMID ROCK",1.00750124879313,"M",12,12,1,2,3,4,12,12,7,8,9,12,12,12,12,12,12,12,12
"244Y",2004,"SOUTH SEAL ROCK",0.437424075015614,"F",12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"245R",2003,"PYRAMID ROCK",-0.0819795722039047,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"245Y",2004,"SOUTH SEAL ROCK",-0.728067035818428,"F",12,12,12,12,12,12,4,12,12,12,12,12,12,12,12,12,12,12,12
"246R",2003,"PYRAMID ROCK",-0.335347204993914,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"246Y",2004,"SOUTH SEAL ROCK",-0.132653098761906,"F",12,12,12,12,12,12,4,5,6,12,8,12,12,12,12,12,12,12,12
"247R",2003,"PYRAMID ROCK",0.386750548457612,"M",12,12,12,12,3,4,12,12,12,8,9,10,11,11,11,11,12,12,12
"247Y",2004,"SOUTH SEAL ROCK",-0.436694258109917,"F",12,12,12,12,12,12,12,12,12,12,12,9,12,12,12,12,12,12,12
"248R",2003,"PYRAMID ROCK",-0.107316335482906,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"248Y",2004,"SOUTH SEAL ROCK",0.741465234363624,"M",12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12,12,12,12
"249R",2003,"PYRAMID ROCK",0.247398350423107,"M",12,12,1,2,12,12,5,12,12,12,12,12,12,12,12,12,12,12,12
"249Y",2004,"SOUTH SEAL ROCK",-0.348015586633414,"F",12,12,12,1,2,3,4,5,6,7,8,9,10,11,12,12,12,12,12
"24R",2001,"PYRAMID ROCK",-1.14612362992194,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"24Y",2002,"SOUTH SEAL ROCK",0.184056442225605,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"250R",2003,"PYRAMID ROCK",1.08351153863014,"M",12,12,1,12,3,4,12,6,7,8,9,10,11,11,11,11,11,11,12
"250Y",2004,"SOUTH SEAL ROCK",-0.0313060456459031,"M",12,12,12,1,12,12,4,5,6,7,8,9,10,11,11,12,11,11,11
"251R",2003,"PYRAMID ROCK",0.108046152388602,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"251Y",2004,"SOUTH SEAL ROCK",-0.284673678435912,"F",12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"252R",2003,"PYRAMID ROCK",0.234729968783606,"M",12,12,1,2,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"252Y",2004,"SOUTH SEAL ROCK",-0.297342060075412,"F",12,12,12,12,2,3,12,12,12,12,12,12,12,12,12,12,12,12,12
"253R",2003,"PYRAMID ROCK",0.0827093891096012,"F",12,12,1,2,3,4,5,6,7,8,9,10,11,11,11,11,11,11,12
"253Y",2004,"SOUTH SEAL ROCK",-0.398689113191416,"M",12,12,12,1,2,12,12,12,12,12,12,12,10,12,12,12,12,12,12
"254R",2003,"PYRAMID ROCK",0.640118181247621,"M",12,12,1,12,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"254Y",2004,"SOUTH SEAL ROCK",0.602113036329119,"M",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"255R",2003,"PYRAMID ROCK",0.412087311736612,"M",12,12,1,2,3,4,12,12,7,8,9,10,11,11,11,11,12,12,12
"255Y",2004,"SOUTH SEAL ROCK",1.00750124879313,"M",12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"256R",2003,"PYRAMID ROCK",-0.968766286968936,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"256Y",2004,"SOUTH SEAL ROCK",0.0700410074701005,"F",12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"257R",2003,"PYRAMID ROCK",-0.386020731551915,"F",12,12,1,2,3,4,12,6,7,8,12,12,12,12,12,12,12,12,12
"257Y",2004,"SOUTH SEAL ROCK",0.0573726258306004,"F",12,12,12,1,2,12,4,5,12,12,12,12,12,12,12,12,12,12,12
"258R",2003,"PYRAMID ROCK",0.0827093891096012,"F",12,12,12,12,12,4,12,6,12,12,12,12,12,12,12,12,12,12,12
"258Y",2004,"SOUTH SEAL ROCK",0.146051297307103,"F",12,12,12,12,2,3,4,5,6,7,8,9,10,11,11,11,11,11,12
"259R",2003,"PYRAMID ROCK",0.513434364852616,"F",12,12,1,2,3,4,5,6,7,8,9,10,11,11,11,11,11,11,11
"259Y",2004,"SOUTH SEAL ROCK",-0.0566428089249039,"F",12,12,12,1,2,12,12,5,12,12,12,9,12,12,12,12,12,12,12
"25R",2001,"PYRAMID ROCK",-0.107316335482906,"F",12,2,3,4,12,6,7,8,9,10,11,11,11,11,11,11,12,12,12
"25Y",2002,"SOUTH SEAL ROCK",-0.246668533517411,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"260R",2003,"PYRAMID ROCK",0.184056442225605,"F",12,12,1,2,3,4,5,6,7,8,12,12,12,12,12,12,12,12,12
"260Y",2004,"SOUTH SEAL ROCK",0.488097601573615,"M",12,12,12,12,2,3,12,5,12,7,8,9,10,12,12,12,12,12,12
"261R",2003,"PYRAMID ROCK",1.46356298781515,"M",12,12,1,12,12,4,5,6,12,8,9,10,11,11,12,12,11,12,11
"261Y",2004,"SOUTH SEAL ROCK",0.462760838294615,"M",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"262R",2003,"PYRAMID ROCK",0.133382915667603,"F",12,12,1,2,3,12,12,12,7,12,12,12,12,12,12,12,12,12,12
"262Y",2004,"SOUTH SEAL ROCK",0.551439509771118,"F",12,12,12,12,2,3,4,12,12,12,12,12,12,12,12,12,12,12,12
"263R",2003,"PYRAMID ROCK",0.678123326166122,"M",12,12,1,2,3,4,12,12,12,12,12,12,12,12,12,12,12,12,12
"263Y",2004,"SOUTH SEAL ROCK",-0.0693111905644041,"F",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"264R",2003,"PYRAMID ROCK",0.247398350423107,"F",12,12,1,12,3,4,5,6,7,8,9,10,11,11,11,12,12,12,12
"264Y",2004,"SOUTH SEAL ROCK",-0.335347204993914,"F",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"265R",2003,"PYRAMID ROCK",0.0827093891096012,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"265Y",2004,"SOUTH SEAL ROCK",0.475429219934115,"M",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"266R",2003,"PYRAMID ROCK",-0.297342060075412,"F",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"266Y",2004,"SOUTH SEAL ROCK",0.91882257731663,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,12,12,12
"267R",2003,"PYRAMID ROCK",0.196724823865105,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"267Y",2004,"SOUTH SEAL ROCK",1.43822622453615,"M",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"268R",2003,"PYRAMID ROCK",0.716128471084623,"F",12,12,1,2,3,4,5,6,12,8,12,12,12,12,12,12,12,12,12
"268Y",2004,"SOUTH SEAL ROCK",0.33607702189961,"F",12,12,12,12,2,3,4,5,6,7,8,9,12,12,12,12,12,12,12
"269R",2003,"PYRAMID ROCK",1.13418506518814,"M",12,12,1,2,3,12,12,6,7,8,9,10,11,11,12,12,12,12,12
"269Y",2004,"SOUTH SEAL ROCK",0.513434364852616,"M",12,12,12,12,2,3,12,5,6,7,8,9,12,12,12,12,12,12,12
"26R",2001,"PYRAMID ROCK",0.310740258620609,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"26Y",2002,"SOUTH SEAL ROCK",0.640118181247621,"F",12,12,2,3,4,12,6,7,8,9,10,12,12,12,11,12,12,12,12
"270R",2003,"PYRAMID ROCK",0.982164485514132,"M",12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"270Y",2004,"SOUTH SEAL ROCK",-0.0439744272854033,"F",12,12,12,12,2,12,12,12,12,7,12,12,12,12,12,12,12,12,12
"271R",2003,"PYRAMID ROCK",0.0193674809120989,"F",12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"271Y",2004,"SOUTH SEAL ROCK",0.551439509771118,"M",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"272R",2003,"PYRAMID ROCK",-0.0186376640064025,"M",12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"272Y",2004,"SOUTH SEAL ROCK",-0.398689113191416,"F",12,12,12,1,2,3,4,5,6,7,8,9,12,12,12,12,12,12,12
"273R",2003,"PYRAMID ROCK",-0.170658243680408,"M",12,12,1,12,12,4,5,6,7,8,12,10,12,11,11,12,12,12,12
"273Y",2004,"SOUTH SEAL ROCK",-0.310010441714913,"F",12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"274R",2003,"PYRAMID ROCK",0.576776273050118,"F",12,12,1,2,3,4,5,6,7,12,9,10,11,12,11,11,12,12,12
