"AnimalID","SiteName","Beach","Region","Time","Sex","Age","Behavior","Platform","date","datetime","pup_evidence"
"70Y","CAPE ARAGO",NA,"OREGON",800,"UNK","J",NA,NA,"11/21/2004",2004-11-21 08:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1232,NA,"J",NA,NA,"01/10/2005",2005-01-10 12:32:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"03/19/2005",2005-03-19 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1704,"UNK","P",NA,NA,"04/09/2005",2005-04-09 17:04:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"04/17/2005",2005-04-17 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"04/23/2005",2005-04-23 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1300,NA,NA,NA,NA,"04/27/2005",2005-04-27 13:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1345,"UNK","J",NA,NA,"04/30/2005",2005-04-30 13:45:00,NA
"70Y","CAPE ARAGO",NA,"OREGON",1134,"UNK","J",NA,NA,"08/28/2005",2005-08-28 11:34:00,NA
"70Y","CASCADE HEAD",NA,"OREGON",930,"UNK","J",NA,NA,"10/15/2005",2005-10-15 09:30:00,NA
"70Y","CAPE ARAGO",NA,"OREGON",1055,"UNK","J",NA,NA,"11/10/2005",2005-11-10 10:55:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1212,"UNK","J",NA,NA,"11/17/2005",2005-11-17 12:12:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/06/2006",2006-03-06 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/04/2006",2006-04-04 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"04/08/2006",2006-04-08 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/10/2006",2006-04-10 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/20/2006",2006-04-20 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"05/18/2006",2006-05-18 12:00:00,NA
"70Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"07/11/2006",2006-07-11 12:00:00,NA
"70Y","SAINT GEORGE REEF",NA,"CALIF",1200,NA,NA,NA,NA,"08/27/2006",2006-08-27 12:00:00,NA
"70Y","CASCADE HEAD",NA,"OREGON",1200,NA,NA,NA,NA,"10/14/2006",2006-10-14 12:00:00,NA
"70Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"06/29/2007",2007-06-29 12:00:00,NA
"70Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"07/13/2007",2007-07-13 12:00:00,NA
"70Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"09/27/2007",2007-09-27 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"05/28/2008",2008-05-28 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/27/2008",2008-07-27 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"07/29/2008",2008-07-29 12:00:00,NA
"70Y","SEA LION CAVES",NA,"OREGON",1425,"F","A",NA,NA,"07/31/2008",2008-07-31 14:25:00,NA
"710R","GRAVES ROCK",NA,"SE_AK",1200,NA,NA,NA,NA,"07/04/2012",2012-07-04 12:00:00,NA
"710R","GRAVES ROCK",NA,"SE_AK",1200,NA,NA,NA,NA,"07/05/2012",2012-07-05 12:00:00,NA
"710R","GRAVES ROCK",NA,"SE_AK",1200,NA,NA,NA,NA,"07/06/2012",2012-07-06 12:00:00,NA
"710R","AMAK+ROCKS",NA,"E_ALEU",1200,NA,NA,NA,NA,"06/24/2013",2013-06-24 12:00:00,NA
"710R","SEA LION ROCK",NA,"WASH",1620,NA,NA,NA,NA,"08/25/2015",2015-08-25 16:20:00,NA
"710R","PYRAMID ROCK",NA,"OREGON",0,"M",NA,NA,NA,"07/21/2016",2016-07-21 00:00:00,NA
"711R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"03/10/2010",2010-03-10 12:00:00,NA
"712R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1200,NA,"J",NA,NA,"10/25/2012",2012-10-25 12:00:00,NA
"713R","PYRAMID ROCK",NA,"OREGON",1715,NA,NA,NA,NA,"07/30/2009",2009-07-30 17:15:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1715,NA,NA,NA,NA,"07/30/2009",2009-07-30 17:15:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1342,NA,"J",NA,NA,"08/14/2010",2010-08-14 13:42:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1050,NA,"J",NA,NA,"08/21/2010",2010-08-21 10:50:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1012,NA,"J",NA,NA,"08/26/2010",2010-08-26 10:12:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1304,NA,"J",NA,NA,"08/28/2010",2010-08-28 13:04:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1100,NA,"J",NA,NA,"08/29/2010",2010-08-29 11:00:00,NA
"714R","E BODELTEH ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"11/05/2011",2011-11-05 12:00:00,NA
"714R","W BODELTEH ISLAND",NA,"WASH",1200,"F","A",NA,NA,"08/15/2012",2012-08-15 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/03/2013",2013-06-03 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/04/2013",2013-06-04 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/12/2014",2014-07-12 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/22/2014",2014-07-22 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/11/2015",2015-06-11 00:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/28/2015",2015-06-28 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/06/2015",2015-07-06 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/24/2015",2015-07-24 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/02/2015",2015-08-02 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"07/11/2016",2016-07-11 00:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/13/2017",2017-06-13 00:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/14/2017",2017-06-14 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/25/2017",2017-06-25 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/06/2017",2017-07-06 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/20/2017",2017-07-20 12:00:00,NA
"714R","DOUBLE ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2017",2017-08-05 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/06/2017",2017-08-06 12:00:00,NA
"714R","CARROLL ISLAND",NA,"WASH",1200,"F","A",NA,NA,"09/27/2017",2017-09-27 12:00:00,NA
"714R","E BODELTEH ISLAND",NA,"WASH",1200,"F","A",NA,NA,"10/30/2017",2017-10-30 12:00:00,NA
"714R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/09/2018",2018-07-09 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1422,NA,"J",NA,NA,"08/19/2010",2010-08-19 14:22:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1012,NA,"J",NA,NA,"08/26/2010",2010-08-26 10:12:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1314,NA,"J",NA,NA,"08/28/2010",2010-08-28 13:14:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1437,NA,"J",NA,NA,"08/29/2010",2010-08-29 14:37:00,NA
"715R","ORFORD REEF SEAL ROC",NA,"OREGON",1200,NA,NA,NA,NA,"09/05/2011",2011-09-05 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/12/2014",2014-07-12 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/22/2014",2014-07-22 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"09/10/2014",2014-09-10 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/07/2015",2015-06-07 00:00:00,NA
"715R","ORFORD REEF SEAL ROC",NA,"OREGON",1200,"F","A",NA,NA,"08/02/2015",2015-08-02 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",0,NA,NA,NA,NA,"06/18/2016",2016-06-18 00:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"07/09/2016",2016-07-09 00:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/25/2017",2017-06-25 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/27/2017",2017-06-27 00:00:00,NA
"715R","BLANCO REEF",NA,"OREGON",1200,"F","A",NA,NA,"07/06/2017",2017-07-06 12:00:00,NA
"715R","BLANCO REEF",NA,"OREGON",1200,"F","A",NA,NA,"07/20/2017",2017-07-20 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/24/2018",2018-07-24 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/30/2018",2018-07-30 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/31/2018",2018-07-31 12:00:00,NA
"715R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2018",2018-08-05 12:00:00,NA
"717R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"01/19/2010",2010-01-19 12:00:00,NA
"717R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"04/19/2010",2010-04-19 12:00:00,NA
"718R","ORFORD REEF LONG BRO",NA,"OREGON",1230,NA,NA,NA,NA,"07/30/2009",2009-07-30 12:30:00,NA
"719R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/28/2015",2015-06-28 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1100,NA,"J",NA,NA,"01/11/2003",2003-01-11 11:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",940,"UNK","J",NA,NA,"01/29/2003",2003-01-29 09:40:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"02/03/2003",2003-02-03 12:00:00,NA
"71R","CASCADE HEAD",NA,"OREGON",1400,"UNK","J",NA,NA,"03/04/2003",2003-03-04 14:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1230,"UNK","J",NA,NA,"03/08/2003",2003-03-08 12:30:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1140,"UNK","J",NA,NA,"03/09/2003",2003-03-09 11:40:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1015,NA,"J",NA,NA,"04/02/2003",2003-04-02 10:15:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1053,"UNK","J",NA,NA,"04/03/2003",2003-04-03 10:53:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1430,"UNK","J",NA,NA,"04/04/2003",2003-04-04 14:30:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1320,NA,"J",NA,NA,"04/10/2003",2003-04-10 13:20:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1000,"UNK","J",NA,NA,"04/24/2003",2003-04-24 10:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1703,"UNK","P",NA,NA,"04/25/2003",2003-04-25 17:03:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1530,"UNK","J",NA,NA,"06/01/2003",2003-06-01 15:30:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1000,"UNK","J",NA,NA,"06/02/2003",2003-06-02 10:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1150,NA,"J",NA,NA,"06/03/2003",2003-06-03 11:50:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1716,NA,"J",NA,NA,"07/08/2003",2003-07-08 17:16:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1101,NA,"J",NA,NA,"07/09/2003",2003-07-09 11:01:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1925,NA,"J",NA,NA,"07/17/2003",2003-07-17 19:25:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1650,"UNK","J",NA,NA,"08/17/2003",2003-08-17 16:50:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1100,"UNK","J",NA,NA,"08/18/2003",2003-08-18 11:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",915,"UNK","J",NA,NA,"08/19/2003",2003-08-19 09:15:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1310,"UNK","J",NA,NA,"03/24/2004",2004-03-24 13:10:00,NA
"71R","SEA LION CAVES",NA,"OREGON",900,"UNK","J",NA,NA,"03/25/2004",2004-03-25 09:00:00,NA
"71R","ROGUE REEF",NA,"OREGON",0,"UNK","J",NA,NA,"04/30/2004",2004-04-30 00:00:00,NA
"71R","ROGUE REEF",NA,"OREGON",0,"UNK","J",NA,NA,"05/01/2004",2004-05-01 00:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1439,"UNK","J",NA,NA,"05/06/2004",2004-05-06 14:39:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1344,NA,"J",NA,NA,"05/12/2004",2004-05-12 13:44:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1520,"UNK","J",NA,NA,"05/22/2004",2004-05-22 15:20:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1500,"UNK","J",NA,NA,"05/23/2004",2004-05-23 15:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1730,"UNK","J",NA,NA,"05/26/2004",2004-05-26 17:30:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1420,NA,"J",NA,NA,"06/17/2004",2004-06-17 14:20:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1720,"UNK","J",NA,NA,"06/25/2004",2004-06-25 17:20:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1346,NA,"J",NA,NA,"07/06/2004",2004-07-06 13:46:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1334,NA,"J",NA,NA,"07/08/2004",2004-07-08 13:34:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",943,NA,"J",NA,NA,"07/09/2004",2004-07-09 09:43:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1114,NA,"J",NA,NA,"07/10/2004",2004-07-10 11:14:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",919,NA,"J",NA,NA,"07/11/2004",2004-07-11 09:19:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1704,NA,"J",NA,NA,"07/13/2004",2004-07-13 17:04:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1317,NA,"J",NA,NA,"08/12/2004",2004-08-12 13:17:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",905,NA,"J",NA,NA,"08/19/2004",2004-08-19 09:05:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1456,NA,"J",NA,NA,"08/20/2004",2004-08-20 14:56:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",848,NA,"J",NA,NA,"09/07/2004",2004-09-07 08:48:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1544,NA,"J",NA,NA,"09/08/2004",2004-09-08 15:44:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1345,NA,"J",NA,NA,"09/09/2004",2004-09-09 13:45:00,NA
"71R","CAPE ARAGO",NA,"OREGON",0,NA,NA,NA,NA,"09/16/2004",2004-09-16 00:00:00,NA
"71R","CAPE ARAGO",NA,"OREGON",800,"UNK","J",NA,NA,"10/10/2004",2004-10-10 08:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1035,NA,"J",NA,NA,"01/09/2005",2005-01-09 10:35:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1447,NA,"J",NA,NA,"01/10/2005",2005-01-10 14:47:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"05/25/2005",2005-05-25 12:00:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1043,NA,NA,NA,NA,"06/02/2005",2005-06-02 10:43:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",940,NA,NA,NA,NA,"06/08/2005",2005-06-08 09:40:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/09/2005",2005-06-09 12:00:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/18/2005",2005-06-18 12:00:00,NA
"71R","CAPE ARAGO",NA,"OREGON",700,"UNK","J",NA,NA,"08/12/2005",2005-08-12 07:00:00,NA
"71R","CASCADE HEAD",NA,"OREGON",1200,"UNK","P",NA,NA,"11/27/2005",2005-11-27 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"12/28/2005",2005-12-28 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"12/29/2005",2005-12-29 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"01/05/2006",2006-01-05 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/23/2006",2006-01-23 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/27/2006",2006-01-27 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/13/2006",2006-03-13 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/05/2006",2006-04-05 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/12/2006",2006-04-12 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/19/2006",2006-04-19 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/26/2006",2006-04-26 12:00:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/16/2006",2006-06-16 12:00:00,NA
"71R","ROGUE REEF",NA,"OREGON",1030,NA,NA,NA,NA,"08/09/2006",2006-08-09 10:30:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"08/10/2006",2006-08-10 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"11/27/2006",2006-11-27 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"01/22/2007",2007-01-22 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"01/29/2007",2007-01-29 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"03/26/2007",2007-03-26 12:00:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1500,NA,NA,NA,NA,"06/09/2007",2007-06-09 15:00:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",900,NA,NA,NA,NA,"06/10/2007",2007-06-10 09:00:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/14/2007",2007-07-14 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/26/2008",2008-12-26 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/29/2008",2008-12-29 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"12/30/2008",2008-12-30 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/02/2009",2009-01-02 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/03/2009",2009-01-03 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/04/2009",2009-01-04 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/08/2009",2009-01-08 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/10/2009",2009-01-10 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/20/2009",2009-01-20 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"01/25/2009",2009-01-25 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"02/07/2009",2009-02-07 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"02/08/2009",2009-02-08 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"02/13/2009",2009-02-13 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"02/20/2009",2009-02-20 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"02/21/2009",2009-02-21 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"02/28/2009",2009-02-28 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/14/2009",2009-03-14 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/24/2009",2009-03-24 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"03/25/2009",2009-03-25 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/21/2009",2009-04-21 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"04/22/2009",2009-04-22 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/04/2009",2009-05-04 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/05/2009",2009-05-05 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/06/2009",2009-05-06 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/07/2009",2009-05-07 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/08/2009",2009-05-08 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/13/2009",2009-05-13 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/14/2009",2009-05-14 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/15/2009",2009-05-15 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/16/2009",2009-05-16 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/21/2009",2009-05-21 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/22/2009",2009-05-22 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/23/2009",2009-05-23 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/26/2009",2009-05-26 12:00:00,NA
"71R","SEA LION CAVES",NA,"OREGON",1200,"F",NA,NA,NA,"05/28/2009",2009-05-28 12:00:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1451,NA,NA,NA,NA,"06/06/2009",2009-06-06 14:51:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/07/2009",2009-06-07 12:00:00,NA
"71R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/11/2009",2009-06-11 12:00:00,NA
"71R","ORFORD REEF LONG BRO",NA,"OREGON",1200,NA,NA,NA,NA,"07/08/2010",2010-07-08 12:00:00,NA
"720R","PACHENA",NA,"BC",1500,NA,NA,NA,NA,"12/12/2009",2009-12-12 15:00:00,NA
"720R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"03/26/2010",2010-03-26 12:00:00,NA
"720R","LONG BEACH ROCKS",NA,"BC",1200,NA,NA,NA,NA,"05/11/2010",2010-05-11 12:00:00,NA
"720R","LONG BEACH ROCKS",NA,"BC",1200,NA,NA,NA,NA,"09/09/2010",2010-09-09 12:00:00,NA
"728R","SEA LION ISLANDS",NA,"SE_AK",1200,NA,NA,NA,NA,"07/02/2011",2011-07-02 12:00:00,NA
"728R","WOODED FISH",NA,"E_GULF",829,"M",NA,NA,NA,"07/15/2013",2013-07-15 08:29:00,NA
"728R","FOLGER ISLAND",NA,"BC",1200,"M","J",NA,NA,"08/10/2014",2014-08-10 12:00:00,NA
"728R","WOUWER ISLAND",NA,"BC",1200,NA,"J",NA,NA,"08/15/2014",2014-08-15 12:00:00,NA
"728R","WOUWER ISLAND",NA,"BC",1200,"F","A",NA,NA,"08/18/2014",2014-08-18 12:00:00,NA
"728R","WOUWER ISLAND",NA,"BC",1200,NA,"J",NA,NA,"09/12/2014",2014-09-12 12:00:00,NA
"728R","FOLGER ISLAND",NA,"BC",1200,"M","J",NA,NA,"09/22/2014",2014-09-22 12:00:00,NA
"728R","PYRAMID ROCK",NA,"OREGON",1200,"M","J",NA,NA,"06/23/2015",2015-06-23 12:00:00,NA
"728R","CAPE ARAGO",NA,"OREGON",1200,NA,NA,NA,NA,"07/07/2015",2015-07-07 12:00:00,NA
"728R","FOLGER ISLAND",NA,"BC",1200,"M","J",NA,NA,"07/21/2015",2015-07-21 12:00:00,NA
"728R","LONG BEACH ROCKS",NA,"BC",1200,"M","J",NA,NA,"06/08/2016",2016-06-08 12:00:00,NA
"728R","WOUWER ISLAND",NA,"BC",1200,"M","A",NA,NA,"09/04/2016",2016-09-04 12:00:00,NA
"728R","LEACH ISLAND BARKLEY SOUND",NA,"BC",1200,"M","J",NA,NA,"09/07/2016",2016-09-07 12:00:00,NA
"728R","TILLAMOOK ROCK",NA,"OREGON",1200,"M",NA,NA,NA,"07/16/2019",2019-07-16 12:00:00,NA
"729R","SEA LION ROCK",NA,"WASH",1325,NA,NA,NA,NA,"05/12/2010",2010-05-12 13:25:00,NA
